Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Trent Forrest,22,PG,UTA,30,302,10,11.2,7.9,0.052,0.052,0.057,0.427,37.5,0.0
Paul Reed,21,PF,PHI,26,177,11,21.2,24.5,0.088,0.088,0.155,0.475,0.0,0.0
Anthony Gill,28,PF,WAS,26,218,33,13.7,-8.8,0.058,0.058,-0.094,0.111,27.4,0.0
Isaac Bonga,21,SF,WAS,40,432,10,4.0,-15.3,0.017,0.017,-0.163,0.111,8.0,0.0
Reggie Perry,20,PF,BRK,26,211,22,11.0,20.5,0.034,0.034,0.141,0.475,22.7,0.0
Quinn Cook,27,PG,"LAL, CLE",23,157,0,12.0,,"0.063, 0.049",0.059,0.0,0.0,0.0,0.0
Shaquille Harrison,27,SG,"UTA, DEN",34,333,40,6.9,11.6,"0.03, 0.026",0.028,0.088,0.286,19.3,0.0
Jabari Parker,25,PF,"SAC, BOS",13,165,59,16.6,17.0,"0.02, 0.059",0.05,0.2,0.111,0.0,0.0
Bol Bol,21,PF,DEN,32,160,6,9.4,5.7,0.036,0.036,0.043,0.286,0.0,0.0
CJ Elleby,20,SF,POR,30,192,8,9.4,0.4,0.043,0.043,0.004,0.2,0.0,0.0
Jarrell Brantley,24,PF,UTA,28,138,3,16.6,-19.3,0.076,0.076,-0.14,0.427,0.0,0.0
Romeo Langford,21,SG,BOS,18,283,109,5.1,11.7,0.018,0.018,0.138,0.111,9.0,15.3
Yogi Ferrell,27,PG,"CLE, LAC",10,136,15,15.3,11.5,"0.051, 0.061",0.059,0.072,0.548,0.0,0.0
Daniel Oturu,21,C,LAC,30,161,15,12.5,12.1,0.05,0.05,0.076,0.548,0.0,0.0
Jalen Smith,20,PF,PHO,27,156,18,8.4,10.6,0.038,0.038,0.078,0.754,0.0,0.0
Bruno Fernando,22,C,ATL,33,226,12,6.2,20.2,0.026,0.026,0.16,0.573,14.8,0.0
Tacko Fall,25,C,BOS,19,136,1,19.6,11.9,0.069,0.069,0.14,0.111,0.0,0.0
Mamadi Diakite,24,PF,MIL,14,141,35,12.3,3.4,0.051,0.051,0.027,0.881,0.0,0.0
Cassius Winston,22,PG,WAS,22,98,5,10.8,-7.3,0.046,0.046,-0.078,0.111,0.0,0.0
Sindarius Thornwell,26,SG,"NOP, ORL",21,217,0,7.7,,"0.021, 0.025",0.022,0,0.0,8.5,0.0
Juwan Morgan,23,PF,UTA,29,147,6,8.5,11.4,0.039,0.039,0.083,0.427,0.0,0.0
Jay Scrubb,20,SG,LAC,4,84,8,6.3,1.6,0.025,0.025,0.01,0.548,0.0,0.0
Rayjon Tucker,23,PG,PHI,14,68,2,15.1,3.5,0.063,0.063,0.022,0.475,0.0,0.0
Chris Silva,24,PF,"MIA, SAC",15,92,0,-5.9,,"0.057, -0.024",0.035,0.0,0.0,0.0,0.0
Rodions Kurucs,22,SF,"BRK, HOU, MIL",21,125,0,17.9,,"0.024, 0.003, 0.075",0.025,0.0,0.881,0.0,0.0
Rondae Hollis-Jefferson,26,PF,POR,11,107,36,14.4,15.1,0.066,0.066,0.132,0.2,0.0,0.0
Norvel Pelle,27,C,"BRK, SAC, NYK",13,84,0,15.3,,"0.006, 0.121, 0.079",0.065,0.0,0.111,0.0,0.0
Anthony Tolliver,35,PF,PHI,11,99,2,4.0,-7.3,0.017,0.017,-0.046,0.475,0.0,0.0
Udoka Azubuike,21,C,UTA,15,57,1,10.3,12.0,0.047,0.047,0.087,0.427,0.0,0.0
Elijah Bryant,25,SG,MIL,1,32,50,10.6,7.5,0.044,0.044,0.059,0.881,0.0,0.0
Jordan Bell,26,C,"WAS, GSW",6,82,0,5.6,,"0.036, 0.03",0.035,0.0,0.0,0.0,0.0
Cameron Reynolds,25,SF,"SAS, HOU",5,40,0,6.5,,"0.026, 0.02",0.024,0,0.0,0.0,0.0
Axel Toupane,28,SF,MIL,8,61,10,9.0,22.7,0.038,0.038,0.178,0.881,0.0,0.0
Keljin Blevins,25,SF,POR,17,75,4,-0.9,5.8,-0.004,-0.004,0.051,0.2,0.0,0.0
T.J. Leaf,23,PF,POR,7,35,7,11.2,41.6,0.051,0.051,0.365,0.2,0.0,0.0
Ty-Shon Alexander,22,SG,PHO,15,47,1,4.2,79.0,0.019,0.019,0.582,0.754,0.0,0.0
Jared Dudley,35,PF,LAL,12,81,5,4.4,0.0,0.02,0.02,0.0,0.2,0.0,0.0
Kris Dunn,26,PG,ATL,4,45,33,-5.7,6.2,-0.024,-0.024,0.049,0.573,0.0,0.0
