Player,Age,Position,Teams,Games,rsMinutesPlayed,psMinutesPlayed,rsPER,psPER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Denzel Valentine,28,SG,"CLE, UTA",24,222,0,4.2,,"0.033, 0.017",0.032,0.0,0.2,17.1,0.0
Mychal Mulder,27,PG,"ORL, MIA",17,239,0,10.7,,"0.01, 0.047",0.014,0.0,0.636,5.9,0.0
Sam Hauser,24,SF,BOS,26,158,15,14.8,11.4,0.063,0.063,0.086,0.7,0.0,0.0
Jalen Johnson,20,PF,ATL,22,120,9,11.3,-20.1,0.047,0.047,-0.21,0.111,0.0,0.0
Javonte Smart,22,PG,"MIL, MIA",17,200,0,15.6,,"0.009, 0.068",0.023,0.0,0.636,14.6,0.0
Haywood Highsmith,25,SF,MIA,19,163,31,7.0,8.3,0.031,0.031,0.057,0.636,0.0,0.0
Alize Johnson,25,PF,"CHI, WAS, NOP",23,167,0,15.9,,"0.042, 0.022, 0.063",0.043,0.0,0.2,0.0,0.0
Tim Frazier,31,PG,"ORL, CLE",12,208,0,-10.3,,"0.018, -0.04",0.008,0,0.0,0.4,0.0
Didi Louzada,22,SG,"NOP, POR",9,129,0,6.8,,"-0.005, 0.021",0.015,0.0,0.0,0.0,0.0
Willie Cauley-Stein,28,C,"DAL, PHI",20,183,0,4.2,,"0.031, 0.016",0.03,0.0,0.4,0.0,0.0
Chaundee Brown Jr.,23,SG,"LAL, ATL",5,104,0,10.3,,"-0.038, 0.043",0.011,0.0,0.111,0.0,0.0
Charlie Brown Jr.,24,SG,"DAL, PHI",22,177,0,6.6,,"0.019, 0.026",0.025,0.0,0.4,0.0,0.0
Luke Kornet,26,C,"CLE, MIL, BOS",15,103,19,18.8,15.9,"0.034, -0.019, 0.08",0.067,0.12,0.7,0.0,0.0
James Ennis III,31,SF,"BRK, LAC, DEN",7,56,0,3.7,,"0.05, 0.094, 0.016",0.048,0.0,0.111,0.0,0.0
Chris Silva,25,PF,"MIN, MIA",10,91,0,11.9,,"0.018, 0.052",0.049,0.0,0.636,0.0,0.0
Malik Fitts,24,PF,"UTA, BOS",15,63,16,26.1,20.2,"-0.006, 0.111",0.056,0.152,0.7,0.0,0.0
Rayjon Tucker,24,SG,"DEN, MIL",5,71,19,20.5,1.7,"0.058, 0.077",0.066,0.016,0.475,0.0,0.0
Vernon Carey Jr.,20,C,"CHO, WAS",7,44,0,15.0,,"0.078, 0.057",0.069,0,0.0,0.0,0.0
Jeff Dowtin,24,PG,"GSW, MIL, ORL",9,108,0,6.5,,"0.045, -0.048, 0.03",0.028,0.0,0.0,0.0,0.0
Nik Stauskas,28,SG,"MIA, BOS",8,39,24,6.2,15.5,"0.057, 0.026",0.034,0.117,0.7,0.0,0.0
Tyler Johnson,29,PG,"PHI, SAS",6,91,0,5.5,,"0.037, 0.021",0.029,0.0,0.0,0.0,0.0
Justin Jackson,26,SF,"BOS, PHO",7,37,0,6.8,,"0.096, 0.027",0.037,0.0,0.447,0.0,0.0
Langston Galloway,30,SG,"BRK, MIL",7,107,0,-0.6,,"0.006, -0.002",0.003,0.0,0.475,0.0,0.0
Isaac Bonga,22,SF,TOR,15,69,3,8.7,30.3,0.042,0.042,0.263,0.2,0.0,0.0
Tremont Waters,24,PG,"TOR, WAS",3,50,0,7.3,,"0.025, 0.028",0.026,0.0,0.0,0.0,0.0
Mac McClung,23,SG,"CHI, LAL",2,25,0,4.7,,"0.036, 0.021",0.028,0.0,0.0,0.0,0.0
Juwan Morgan,24,PF,"TOR, BOS",2,31,15,0.0,4.1,"0.046, 0.0",0.023,0.031,0.7,0.0,0.0
Xavier Sneed,24,SF,"MEM, UTA",9,39,0,2.4,,"-0.031, 0.01",0.001,0.0,0.2,0.0,0.0
Moses Wright,23,PF,"LAC, DAL",4,14,0,17.3,,"0.111, 0.065",0.076,0.0,0.509,0.0,0.0
Carlik Jones,24,PG,"DAL, DEN",5,23,0,8.9,,"-0.015, 0.038",0.006,0.0,0.111,0.0,0.0
Jaden Springer,19,SG,PHI,2,6,13,26.4,17.4,0.104,0.104,0.136,0.4,0.0,0.0
